TIMESTAMP_START,TIMESTAMP_END,DTime,CO2,FC,LW_OUT,NETRAD,P,PA,RH,TA
201204221130,201204221200,113.5,403.7659,13.75655703,368.4831355,483.2407,0,96.586,58.94968483,9.67
201204221200,201204221230,113.521,398.1025,-5.94662659,377.9032771,611.911,0,96.534,53.6998936,9.68
201204221230,201204221300,113.542,400.1916,-9.64353732,392.5618189,650.339,0,96.504,56.46505082,11.59
201204221300,201204221330,113.562,398.8288,-12.31230695,388.5660401,664.774,0,96.503,46.24599155,11.53
201204221330,201204221400,113.583,399.9859,-10.53773605,389.4235578,627.651,0,96.501,42.1182931,11.89
201204221400,201204221430,113.604,399.1594,-6.61206769,377.6750223,430.9945,0,96.451,42.27859207,11.77
201204221430,201204221500,113.625,399.8866,-7.734444,388.1385113,476.642,0,96.485,47.44823382,12.54
201204221500,201204221530,113.646,400.413,-2.5907574,376.0824848,318.9766,0,96.488,58.82946061,11.88
201204221530,201204221600,113.667,405.2077,-15.03720987,359.9792882,159.4262,0,96.492,54.58153793,10.15
201204221600,201204221630,113.688,400.6035,-1.32382118,373.3150014,342.554,0,96.477,60.55267452,10.84
201204221630,201204221700,113.708,400.2715,0.04832053,360.7903262,183.0926,0,96.486,59.79125442,9.7
201204221700,201204221730,113.729,399.7484,0.04053743,360.9056156,195.3106,0,96.49,51.73623124,10.01
201204221730,201204221800,113.75,401.3216,-1.88344904,352.8778019,90.181,0,96.496,52.01675443,10.75
201204221800,201204221830,113.771,402.2062,0.47300534,347.0024112,12.172,0,96.505,60.27215133,10.27
201204221830,201204221900,113.792,418.8959,1.32154127,341.5890536,-25.9349,0,96.571,66.52381111,8.94
201204221900,201204221930,113.812,428.2448,-9999,334.6940124,-33.7329,0,96.571,71.13240647,7.56
201204221930,201204222000,113.833,417.6751,5.94544819,328.026052,-71.1491,0,96.589,75.58070286,6.62
201204222000,201204222030,113.854,431.4745,10.73552565,321.3900387,-72.3277,0,96.533,74.09793739,5.58
201204222030,201204222100,113.875,441.6852,-0.73496148,322.2855656,-51.9743,0,96.599,77.02339358,4.84
201204222100,201204222130,113.896,466.1156,7.26273889,319.1863813,-62.4934,0,96.599,80.83049409,4.14
201204222130,201204222200,113.917,458.3552,7.93148127,311.8577536,-73.3822,0,96.597,79.74847605,3.54
201204222200,201204222230,113.938,476.932,15.55133213,312.1871667,-63.4188,0,96.597,81.43161522,2.76
201204222230,201204222300,113.958,485.1552,11.94242838,316.9913076,-45.9547,0,96.597,84.15669769,2.95
201204222300,201204222330,113.979,486.3061,9.62533645,317.1770528,-43.5149,0,96.584,80.54997089,2.71
201204222330,201204230000,114,467.6695,3.66942127,320.8176797,-39.9074,0,96.558,84.59751985,3.19
201204230000,201204230030,114.021,480.8258,15.47464264,320.7651975,-30.4641,0,96.542,87.28252758,3.12
201204230030,201204230100,114.042,480.9519,8.30672683,322.1030669,-33.5326,0,96.508,90.08775954,3.39
201204230100,201204230130,114.062,489.155,10.31319316,318.6109982,-46.8568,0,96.503,91.89112294,3.29
201204230130,201204230200,114.083,491.865,5.05787648,315.0416342,-48.7873,0,96.501,93.41396314,2.85
201204230200,201204230230,114.104,492.7724,7.75668432,321.7024242,-15.7251,0,96.39,93.21358943,2.86
201204230230,201204230300,114.125,497.4933,3.61998205,324.088238,-14.162,0,96.482,91.37015129,3.18
201204230300,201204230330,114.146,496.2354,-3.22983719,325.5232559,-12.4267,0,96.507,95.1772518,3.56
201204230330,201204230400,114.167,667.3161,41.26949771,325.2777185,-16.1563,0,96.502,93.53418737,3.82
201204230400,201204230430,114.188,504.6822,-31.19062025,323.5489806,-25.997,0,96.494,90.00761005,3.67
201204230430,201204230500,114.208,486.4311,3.58472382,321.9174807,-32.9494,0,96.465,92.13157139,3.61
201204230500,201204230530,114.229,490.8694,-1.92971993,322.8874807,-23.9239,0,96.449,96.29934458,3.55
201204230530,201204230600,114.25,488.6227,-1.4703935,323.6761574,-19.3944,0,96.413,96.53979304,3.57
201204230600,201204230630,114.271,486.7161,-0.01155106,325.5977185,-3.2216,0,96.403,91.81097345,3.62
201204230630,201204230700,114.292,502.4322,-9999,335.3742573,53.3056,0,96.402,87.2023781,4.64
201204230700,201204230730,114.312,-9999,-9999,339.5344754,70.2218,0,96.401,82.67393223,5.48
201204230730,201204230800,114.333,652.9433,-9999,344.3160634,85.9141,0,96.394,81.63198893,6.37
201204230800,201204230830,114.354,436.8979,-5.46016349,348.8256416,117.9024,0,95.868,77.06346832,6.95
201204230830,201204230900,114.375,421.3737,15.44473979,364.8525818,296.674,0,96.304,76.30204822,7.97
201204230900,201204230930,114.396,417.0561,-1.06468272,377.8309279,404.755,0,96.293,65.72231627,9.14
201204230930,201204231000,114.417,412.6063,0.03338854,388.2765896,484.317,0,96.23,57.06617195,10.16
201204231000,201204231030,114.438,411.0402,-6.15579873,386.3332479,401.891,0,96.206,55.42310752,10.48
201204231030,201204231100,114.458,405.9068,1.26145998,368.6460625,212.1511,0,96.197,60.03170287,9.82
201204231100,201204231130,114.479,405.3147,0.8235124,377.49868,331.015,0,96.133,51.21525959,10.14
201204231130,201204231200,114.5,403.4138,-4.65467836,395.2418189,572.395,0,96.095,53.13884721,10.94
201204231200,201204231230,114.521,402.6952,0.18663212,398.8918898,531.436,0,96.019,50.53398897,11.57
201204231230,201204231300,114.542,402.1709,-0.31692946,411.5417971,677.032,0,95.983,50.21339103,12.26
201204231300,201204231330,114.562,401.6726,-0.41970637,411.3714816,653.189,0,95.904,52.41750185,12.5
201204231330,201204231400,114.583,401.7219,1.01280138,406.8709017,526.05,0,95.858,47.72875701,13.15
201204231400,201204231430,114.604,401.7841,-9.03542279,411.6857124,549.62,0,95.77,45.68494516,13.71
201204231430,201204231500,114.625,400.5713,-1.15807415,409.309037,513.203,0,95.727,45.20404825,14.01
201204231500,201204231530,114.646,400.2403,1.90451446,398.661499,386.914,0,95.702,46.48644,14.01
201204231530,201204231600,114.667,399.3433,2.65392905,392.7028202,323.5037,0,95.639,45.68494516,13.98
201204231600,201204231630,114.688,397.9031,0.54401041,383.8249957,216.4731,0,95.606,49.65234464,13.59
201204231630,201204231700,114.708,397.305,0.19943195,376.5279232,123.0664,0,95.599,51.97667969,13.52
201204231700,201204231730,114.729,396.487,1.05155778,369.3453896,44.013,0,95.598,57.50699411,13.13
201204231730,201204231800,114.75,400.3827,2.89486845,364.8153129,11.7669,0,95.598,62.07551473,12.88
201204231800,201204231830,114.771,418.6276,-15.25589977,358.8525989,0.1277,0,95.604,69.12866936,11.83
201204231830,201204231900,114.792,407.444,15.42232119,352.4643178,-12.2993,0,95.61,78.50615904,10.47
201204231900,201204231930,114.812,575.9302,-9999,345.8217811,-16.4992,0.13,95.66,90.88925438,9.53
201204231930,201204232000,114.833,-9999,-9999,342.3256481,-8.3968,0.51,95.69,95.73829819,8.52
201204232000,201204232030,114.854,-9999,-9999,343.7961573,-5.7725,0.38,95.656,96.05889613,7.62
201204232030,201204232100,114.875,-9999,-9999,342.800608,-4.459,0,95.606,96.700092,7.49
201204232100,201204232130,114.896,-9999,-9999,342.737703,-4.4169,0.13,95.64,97.58173633,7.54
201204232130,201204232200,114.917,-9999,-9999,338.3259399,-16.5464,0,95.6,98.70382912,7.32
201204232200,201204232230,114.938,-9999,-9999,334.4558013,-16.4913,0,95.58,99.5453987,6.74
201204232230,201204232300,114.958,-9999,-9999,337.4574291,-9.7086,0,95.598,99.42517448,6.67
201204232300,201204232330,114.979,-9999,-9999,339.1701991,-15.4207,0,95.586,98.82405334,6.8
201204232330,201204240000,115,-9999,-9999,339.8160185,-8.447,0.13,95.601,80.38967192,6.93
201204240000,201204240030,115.021,-9999,-9999,339.6092441,-5.8646,0,95.598,82.75408171,6.94
201204240030,201204240100,115.042,-9999,-9999,338.8405953,-6.5049,0.26,95.55,82.19303532,7.17
201204240100,201204240130,115.062,579.013,2.77741557,337.7958051,-4.5111,0,95.507,87.24245284,6.95
201204240130,201204240200,115.083,501.056,-9999,336.9165761,-6.566,0,95.498,90.44843222,6.62
201204240200,201204240230,115.104,427.8495,-2.1957428,335.9675497,-13.9561,0,95.44,87.40275181,6.66
201204240230,201204240300,115.125,434.5092,-14.29914285,334.7600575,-19.6187,0,95.405,88.08402243,6.5
201204240300,201204240330,115.146,563.1469,-46.95273096,336.082035,-14.1405,0,95.403,93.0933652,6.29
201204240330,201204240400,115.167,-9999,-9999,336.1645077,-9.8859,0,95.398,92.97314098,6.23
201204240400,201204240430,115.188,610.7249,-7.80015215,335.9680124,-9.8923,0,95.389,95.13717706,6.12
201204240430,201204240500,115.208,529.4952,-47.59425169,335.6499589,-8.6065,0,95.365,-9999,6.2
201204240500,201204240530,115.229,578.4366,10.33601,335.0428349,-9.6591,0,95.326,93.41396314,6.07
201204240530,201204240600,115.25,574.4452,11.3382377,334.4567738,-14.1696,0,95.322,92.29187036,6.22
201204240600,201204240630,115.271,458.7061,12.77152477,334.9136094,-13.4328,0,95.314,93.97500953,6.15
201204240630,201204240700,115.292,433.766,-0.67665496,336.7636094,-4.487,0,95.317,97.18098891,6.07
201204240700,201204240730,115.312,431.5327,3.39069995,339.0231065,8.5464,0,95.308,94.1353085,6.28
201204240730,201204240800,115.333,423.0518,-0.88576257,341.5308346,24.8351,0,95.314,90.56865644,6.76
201204240800,201204240830,115.354,414.3498,0.33796755,343.4397852,45.9387,0,95.352,90.60873119,7.03
201204240830,201204240900,115.375,413.9131,-0.36026591,349.5186365,94.6962,0,95.351,85.67953789,7.42
201204240900,201204240930,115.396,411.8286,0.25524701,353.3813183,113.2043,0,95.391,80.87056883,7.97
201204240930,201204241000,115.417,423.1241,-14.29510091,355.9580155,139.0218,0,95.4,80.63012037,8.12
201204241000,201204241030,115.438,427.4226,2.13437507,360.6566,164.4548,0,95.409,78.58630852,8.56
201204241030,201204241100,115.458,414.0867,1.26448447,364.8869617,198.6637,0,95.445,81.87243738,8.98
201204241100,201204241130,115.479,505.8606,33.92165394,362.0855007,177.04,0,95.484,74.49868482,8.94
201204241130,201204241200,115.5,433.1352,-1.63747246,386.4843368,485.449,0,95.407,77.70466419,10.08
201204241200,201204241230,115.521,444.9798,-9999,368.3476024,256.0679,0.9,95.449,83.51550181,10.02
201204241230,201204241300,115.542,403.1031,-7.66348225,382.1346675,557.719,0,95.458,82.39340903,9.74
201204241300,201204241330,115.562,427.2746,0.96308062,368.6768667,141.732,0,95.445,74.73913327,10.74
201204241330,201204241400,115.583,429.4656,-38.42033128,370.9459369,335.7139,0,95.487,61.63469256,10.99
201204241400,201204241430,115.604,401.5383,-7.36166412,368.3727651,410.6482,0,95.465,60.67289875,11.69
201204241430,201204241500,115.625,400.6778,-5.30260873,374.6369198,418.7827,0,95.588,58.82946061,11.58
201204241500,201204241530,115.646,400.4556,-9.98978382,381.2288149,475.9763,0,95.602,76.90316935,12.09
201204241530,201204241600,115.667,491.527,21.47755909,359.9664564,246.8834,0.13,95.678,72.45487296,9.89
201204241600,201204241630,115.688,406.6358,-9.96812078,366.8603262,346.6151,0.13,95.7,64.60022349,10.41
201204241630,201204241700,115.708,423.4372,39.07211151,366.8766101,242.0352,0,95.715,67.00470802,11.21
201204241700,201204241730,115.729,471.1131,-35.87459381,351.6191878,38.2823,0,95.793,73.73726471,10.06
201204241730,201204241800,115.75,422.6626,4.83387642,355.2218018,240.6118,0.13,95.808,67.6459039,9.88
201204241800,201204241830,115.771,402.7614,0.52488039,351.2625143,59.5259,0,95.862,64.92082143,10.1
201204241830,201204241900,115.792,403.6687,0.7242576,346.5246675,-4.524,0,95.892,62.87700957,9.87
201204241900,201204241930,115.812,406.3487,5.51622964,340.1781415,-60.431,0,95.914,59.95155339,9.17
201204241930,201204242000,115.833,408.2438,5.48180873,338.7223096,-59.8397,0,95.982,65.28149411,8.93
201204242000,201204242030,115.854,409.5401,4.69804697,336.8231983,-59.53,0,96.006,68.04665132,8.64
201204242030,201204242100,115.875,409.2234,3.2448387,338.8483825,-33.4781,0,96.055,66.20321318,8.73
201204242100,201204242130,115.896,409.2162,3.32474919,340.2480155,-30.9452,0,96.127,69.68971575,8.8
201204242130,201204242200,115.917,408.5692,6.93225673,338.4662325,-35.3414,0,96.191,74.45861007,8.36
201204242200,201204242230,115.938,407.7136,5.4658701,337.6414173,-41.9687,0,96.205,73.37659203,8.11
201204242230,201204242300,115.958,407.8966,5.63993294,335.7871831,-56.9171,0,96.217,75.70092708,7.95
201204242300,201204242330,115.979,409.3476,5.0154582,333.2537121,-59.5161,0,96.284,76.22189873,7.57
201204242330,201204250000,116,417.085,10.56005407,334.0266697,-45.0402,0,96.299,77.66458945,7.43
201204250000,201204250030,116.021,414.3251,13.39063549,324.1019517,-84.0449,0,96.301,81.75221316,6.66
201204250030,201204250100,116.042,420.0851,1.67007659,314.5596284,-81.1411,0,96.298,81.99266161,4.63
201204250100,201204250130,116.062,426.0773,3.1520404,314.4554389,-66.0251,0,96.296,82.11288584,3.9
201204250130,201204250200,116.083,434.8483,1.9121041,311.7776797,-66.7321,0,96.288,85.03834202,3.12
201204250200,201204250230,116.104,443.5853,1.94070125,312.3471667,-62.4325,0,96.245,88.16417191,2.88
201204250230,201204250300,116.125,454.7242,0.87352338,309.0496878,-70.2092,0,96.271,85.47916418,2.06
201204250300,201204250330,116.146,448.4505,10.98017138,307.6778526,-75.7118,0,96.286,91.08962809,1.88
201204250330,201204250400,116.167,453.8324,-2.31531229,306.4214747,-76.1415,0,96.248,93.57426211,1.65
201204250400,201204250430,116.188,454.1564,-0.60109651,303.6989881,-74.6379,0,96.212,95.57799922,1.02
201204250430,201204250500,116.208,442.8093,-5.95710202,301.8943198,-74.0239,0,96.201,95.1772518,0.56
201204250500,201204250530,116.229,-9999,-9999,301.3096054,-72.816,0,96.197,95.09710232,0.19
201204250530,201204250600,116.25,-9999,-9999,302.185415,-60.9416,0,96.186,88.64506882,0.04
201204250600,201204250630,116.271,-9999,-9999,307.2546355,-17.4059,0,96.134,85.43908944,0.53
201204250630,201204250700,116.292,465.4812,6.7736133,321.0308024,50.4373,0,96.105,80.30952244,2.51
201204250700,201204250730,116.312,443.0388,1.95424592,335.8759195,120.464,0,96.102,75.86122605,4.86
201204250730,201204250800,116.333,427.2116,-0.93131483,346.8958126,196.9409,0,96.101,72.4949477,5.9
201204250800,201204250830,116.354,416.6965,-0.61004128,358.6658905,270.8852,0,96.05,66.92455854,7.25
201204250830,201204250900,116.375,410.8233,1.56935067,370.2824166,303.473,0,96.095,68.407324,9.31
201204250900,201204250930,116.396,407.1649,-1.88876562,376.9176321,360.919,0,96.048,67.48560493,10.18
201204250930,201204251000,116.417,405.7265,1.31784458,385.9784593,404.42,0,96.012,61.83506627,11.3
201204251000,201204251030,116.438,404.4351,2.6945175,395.844902,487.58,0,96.001,55.86392968,12.19
201204251030,201204251100,116.458,403.1137,2.52621186,398.8180354,476.628,0,95.996,57.02609721,13.02
201204251100,201204251130,116.479,400.2328,0.72146316,397.917751,446.102,0,95.977,52.53772608,13.42
201204251130,201204251200,116.5,400.6418,1.43482097,397.3715309,417.545,0,95.922,48.53025186,13.86
201204251200,201204251230,116.521,399.196,1.56723739,395.7222902,401.2708,0,95.903,48.81077505,14.12
201204251230,201204251300,116.542,396.7722,0.10742665,399.3843798,398.9539,0,95.896,47.96920547,14.81
201204251300,201204251330,116.562,396.7215,1.5698797,386.6408188,235.2004,0,95.894,46.7669632,14.81
201204251330,201204251400,116.583,398.5438,1.86293533,385.3704333,215.86,0,95.897,44.72315135,14.94
201204251400,201204251430,116.604,398.0469,0.56180067,384.1065377,224.9202,0,95.846,43.52090908,15.08
201204251430,201204251500,116.625,398.291,2.16163503,396.9814304,377.7851,0,95.863,46.84711268,15.74
201204251500,201204251530,116.646,396.1505,-0.26657946,391.8481658,229.7907,0,95.959,46.36621578,15.96
201204251530,201204251600,116.667,392.3543,4.81470416,378.9248085,79.4165,0,95.947,46.0055431,15.35
201204251600,201204251630,116.688,392.1604,-0.37535144,379.6752215,99.9364,0,95.883,47.96920547,15.13
201204251630,201204251700,116.708,394.9729,0.62578157,376.1848209,88.3876,0,95.819,57.5871436,14.98
201204251700,201204251730,116.729,393.721,0.49122617,372.7509017,65.4234,0,95.793,52.53772608,14.29
201204251730,201204251800,116.75,393.0359,0.70238748,369.7174175,37.425,0,95.744,62.91708431,14.12
201204251800,201204251830,116.771,394.1089,1.98637614,365.9902058,20.425,0,95.739,65.16126988,13.92
201204251830,201204251900,116.792,396.688,2.16120145,360.2676933,-25.6056,0,95.767,72.21442451,13.49
201204251900,201204251930,116.812,406.6383,0.51649844,350.9386309,-53.4929,0,95.778,76.14174925,12.35
201204251930,201204252000,116.833,447.8133,15.64507422,343.0845722,-51.9598,0,95.798,74.17808688,10.34
201204252000,201204252030,116.854,477.3988,-10.70125639,337.8160311,-57.5512,0,95.824,74.8593575,9.19
201204252030,201204252100,116.875,485.5683,15.74285665,333.9407986,-58.3988,0,95.886,74.69905853,8.04
201204252100,201204252130,116.896,467.7964,3.13077325,334.9504481,-50.0813,0,95.901,80.71026986,7.69
201204252130,201204252200,116.917,497.8011,1.23921888,331.2325887,-53.8553,0,95.896,86.60125697,7.25
201204252200,201204252230,116.938,500.539,4.26371249,325.1596008,-67.6635,0,95.898,90.72895541,6.74
201204252230,201204252300,116.958,526.6869,6.01343575,321.8098174,-68.2012,0,95.889,92.37201984,5.6
201204252300,201204252330,116.979,541.3473,9.87844735,320.5933359,-67.9891,0,95.899,95.457775,4.95
201204252330,201204260000,117,502.6664,-9999,318.580031,-68.6195,0,95.89,96.01882139,4.13
201204260000,201204260030,117.021,-9999,-9999,316.0865379,-67.7166,0,95.899,96.53979304,3.86
201204260030,201204260100,117.042,-9999,-9999,317.5665132,-69.0259,0,95.902,97.34128788,3.65
201204260100,201204260130,117.062,-9999,-9999,314.7097089,-67.5868,0,95.901,97.54166159,3.18
201204260130,201204260200,117.083,-9999,-9999,312.7871667,-65.7871,0,95.903,95.49784974,2.84
201204260200,201204260230,117.104,-9999,-9999,310.9853354,-65.1484,0,95.853,95.29747603,2.53
201204260230,201204260300,117.125,-9999,-9999,310.9667217,-64.9899,0,95.903,97.06076468,2.43
201204260300,201204260330,117.146,-9999,-9999,313.387873,-68.4143,0,95.994,95.69822345,2.45
201204260330,201204260400,117.167,-9999,-9999,312.2637436,-65.8506,0,96.012,97.58173633,2
201204260400,201204260430,117.188,-9999,-9999,310.9010102,-62.3164,0,96.033,99.50532396,2.01
201204260430,201204260500,117.208,-9999,-9999,309.6636115,-58.4149,0,96.057,98.54353015,1.77
201204260500,201204260530,117.229,-9999,-9999,309.6849527,-62.947,0,96.077,97.2611384,1.39
201204260530,201204260600,117.25,-9999,-9999,312.2816822,-49.8095,0,96.13,94.05515902,1.94
201204260600,201204260630,117.271,-9999,-9999,318.4453354,-17.8206,0,96.198,89.92746057,2.53
201204260630,201204260700,117.292,-9999,-9999,328.4660266,41.9173,0,96.201,84.11662295,3.62
201204260700,201204260730,117.312,600.0329,-9999,344.6445824,129.6476,0,96.219,80.46982141,6.41
201204260730,201204260800,117.333,461.3552,4.20634858,352.6573077,201.123,0,96.285,76.82301986,7.73
201204260800,201204260830,117.354,440.5131,3.84766695,365.3293894,267.9935,0,96.276,65.12119514,9.32
201204260830,201204260900,117.375,427.1966,7.94729604,379.3706444,334.163,0,96.291,61.91521576,11.34
201204260900,201204260930,117.396,424.9376,1.59225055,391.4325335,396.99,0,96.305,63.91895287,13.11
201204260930,201204261000,117.417,420.4397,1.23475734,402.5141636,454.575,0,96.318,59.47065648,15.01
201204261000,201204261030,117.438,410.6385,1.91167732,411.1247148,506.696,0,96.31,52.01675443,16.48
201204261030,201204261100,117.458,406.4718,-0.14141985,419.4517847,550.016,0,96.312,48.24972866,17.54
201204261100,201204261130,117.479,404.6558,0.88732298,427.4448869,582.771,0,96.306,33.74267198,18.78
201204261130,201204261200,117.5,402.5004,0.40924127,433.3670866,602.326,0,96.305,27.85168487,19.87
201204261200,201204261230,117.521,402.7885,-0.65984475,440.0315778,614.3,0,96.307,30.21609466,20.7
201204261230,201204261300,117.542,409.7471,1.34270921,445.3016855,609.678,0,96.22,31.73893487,21.71
201204261300,201204261330,117.562,408.1039,0.33455011,444.9606894,596.596,0,96.318,29.61497353,22.1
201204261330,201204261400,117.583,405.8765,-0.33187486,445.1125552,568.263,0,96.341,33.02132662,22.37
201204261400,201204261430,117.604,406.0798,1.07227905,444.7493658,532.47,0,96.31,25.84794776,22.76
201204261430,201204261500,117.625,406.9623,3.13506725,442.8595912,491.2149,0,96.391,20.95882921,23.08
201204261500,201204261530,117.646,406.689,1.36202612,438.6116503,437.3308,0,96.393,23.36331374,23.45
201204261530,201204261600,117.667,408.0652,1.36279833,429.7748022,375.4848,0,96.366,25.04645292,23.34
201204261600,201204261630,117.688,408.9854,2.84174567,422.2577271,317.736,0,96.393,25.92809725,23.27
201204261630,201204261700,117.708,409.2953,2.9740054,414.720613,253.937,0,96.394,25.24682663,22.95
201204261700,201204261730,117.729,409.4487,3.9546983,406.6226523,197.276,0,96.403,24.92622869,22.53
201204261730,201204261800,117.75,409.8084,5.63878816,397.5240759,126.917,0,96.423,25.36705086,21.62
201204261800,201204261830,117.771,409.7535,4.76058944,391.0669955,61.209,0,96.416,25.96817199,21.04
201204261830,201204261900,117.792,410.5265,4.64141342,383.8129264,-13.451,0,96.419,27.53108694,20.33
201204261900,201204261930,117.812,411.6274,6.02497743,378.3361205,-70.6085,0,96.441,28.33258178,19.41
201204261930,201204262000,117.833,419.1326,12.5007716,365.0883949,-83.5547,0,96.498,27.9719091,17.96
201204262000,201204262030,117.854,437.4914,0.13452871,352.6654591,-74.2888,0,96.517,28.01198384,16.1
201204262030,201204262100,117.875,477.8017,-7.476669,342.9739103,-64.9813,0,96.575,31.8591591,12.9
201204262100,201204262130,117.896,491.6974,-9999,339.5792491,-66.1113,0,96.671,39.07261269,11.62
201204262130,201204262200,117.917,487.6928,48.5270823,340.5868362,-71.3827,0,96.7,49.85271835,11.12
201204262200,201204262230,117.938,472.6235,-17.70418607,341.7213968,-71.932,0,96.741,57.90774154,12.12
201204262230,201204262300,117.958,537.8613,-8.70291283,333.5457554,-66.67,0,96.792,65.88261524,8.91
201204262300,201204262330,117.979,587.5253,-9999,328.3137969,-63.6807,0,96.8,68.84814616,7.5
201204262330,201204270000,118,533.3537,8.36617852,327.7946775,-65.1967,0,96.82,74.17808688,7.54
201204270000,201204270030,118.021,561.0246,-4.17767017,325.0383328,-63.7383,0,96.864,77.70466419,6.72
201204270030,201204270100,118.042,574.6294,5.5933428,323.6190411,-63.5986,0,96.894,77.94511265,6.35
201204270100,201204270130,118.062,602.5621,44.17052955,321.8637824,-64.0945,0,96.9,79.2275044,5.46
201204270130,201204270200,118.083,606.6328,47.42391252,320.5469794,-63.9051,0,96.901,86.60125697,5.08
201204270200,201204270230,118.104,644.029,16.2309709,318.4482673,-63.6092,0,96.872,89.12596572,4.61
201204270230,201204270300,118.125,596.642,-1.75781381,316.886643,-63.0352,0,96.877,93.45403788,4.25
201204270300,201204270330,118.146,595.1081,-17.64408443,315.8274119,-63.0156,0,96.899,90.12783428,4.16
201204270330,201204270400,118.167,589.4604,1.64520067,313.4832559,-62.5702,0,96.9,93.21358943,3.53
201204270400,201204270430,118.188,582.5529,-5.72243382,312.5090237,-62.5417,0,96.899,95.09710232,3.45
201204270430,201204270500,118.208,625.4682,-11.33302336,311.2656132,-61.8619,0,96.897,92.65254304,2.95
201204270500,201204270530,118.229,525.6379,31.24903227,311.1269844,-58.8697,0,96.899,95.73829819,2.75
201204270530,201204270600,118.25,-9999,-26.17163878,313.9138815,-44.4965,0,96.902,93.05329046,2.9
201204270600,201204270630,118.271,478.3955,-31.66928427,323.608206,-4.6331,0,96.958,89.40648892,3.84
201204270630,201204270700,118.292,553.7255,3.91797118,338.3198174,54.1972,0,97.028,85.79976212,5.86
201204270700,201204270730,118.312,510.3929,7.95479168,352.932343,120.9253,0,97.058,81.39154048,8.69
201204270730,201204270800,118.333,463.6714,-3.63762317,365.2409497,191.5161,0,97.065,78.54623378,10.15
201204270800,201204270830,118.354,450.1746,-5.99489297,375.5570452,262.8683,0,97.064,75.26010492,11.41
201204270830,201204270900,118.375,440.0717,4.94785175,386.890518,326.462,0,97.021,66.88448379,12.97
201204270900,201204270930,118.396,433.8924,-1.21840293,396.8346734,423.566,0,97.07,66.3234374,13.94
201204270930,201204271000,118.417,425.0955,-0.08231492,403.8942403,419.04,0,97.113,64.27962555,15.19
201204271000,201204271030,118.438,421.4959,2.16641677,417.8321856,498.509,0,97.128,64.11932658,17.1
201204271030,201204271100,118.458,420.9517,-6.51953385,426.6129315,543.955,0,97.136,61.03357143,18.15
201204271100,201204271130,118.479,418.2031,1.96952397,423.2512129,436.079,0,97.106,54.22086525,18.99
201204271130,201204271200,118.5,417.5103,2.14114856,437.1374113,597.814,0,97.093,47.40815908,19.85
201204271200,201204271230,118.521,412.7089,-1.20678656,439.7403213,600.137,0,97.068,49.93286784,20.41
201204271230,201204271300,118.542,411.1245,2.70626118,439.6413182,581.006,0,97.013,48.32987815,21.25
201204271300,201204271330,118.562,409.0505,3.54005335,443.7103824,603.581,0,96.988,45.28419774,22.15
201204271330,201204271400,118.583,408.4196,2.37133125,439.3866545,508.794,0,96.944,46.12576732,22.54
201204271400,201204271430,118.604,406.8515,0.51976427,430.8480623,353.3317,0,96.885,42.19844259,22.96
201204271430,201204271500,118.625,403.4317,4.24930261,424.6563251,273.6185,0,96.865,44.6830766,23.41
201204271500,201204271530,118.646,405.4405,3.75830451,428.2179969,324.197,0,96.891,39.91418228,23.95
201204271530,201204271600,118.667,406.388,2.64471294,424.0057619,243.913,0,96.853,46.44636526,24.32
201204271600,201204271630,118.688,396.5478,0.37171451,420.8633116,198.219,0,96.843,48.04935495,24.07
201204271630,201204271700,118.708,395.0584,1.38230464,417.6659363,178.043,0,96.837,53.05869773,23.67
201204271700,201204271730,118.729,401.3942,4.750136,417.2014605,168.804,0,96.81,53.65981886,24.15
201204271730,201204271800,118.75,400.8193,3.01872845,410.5786766,78.222,0,96.805,58.30848896,23.42
201204271800,201204271830,118.771,408.5297,19.05124305,400.5712595,10.409,0,96.802,56.58527504,22.74
201204271830,201204271900,118.792,438.267,3.36658626,384.7008339,-39.4946,0,96.798,58.98975958,20.99
201204271900,201204271930,118.812,477.3638,17.5994364,371.0653732,-54.2779,0,96.801,67.76612812,18.07
201204271930,201204272000,118.833,508.2743,-0.66763088,363.0112064,-59.0249,0,96.807,75.22003018,15.57
201204272000,201204272030,118.854,568.3449,-30.10965724,359.0125335,-55.7376,0,96.78,72.93576987,14.09
201204272030,201204272100,118.875,679.188,28.67543582,355.2192726,-55.2331,0,96.86,74.41853533,13.28
201204272100,201204272130,118.896,662.7117,-9999,353.4484547,-52.437,0,96.901,73.77733946,12.17
201204272130,201204272200,118.917,617.4482,17.54945377,350.0669279,-57.4087,0,96.905,78.82675697,11.9
201204272200,201204272230,118.938,643.4893,2.29867173,346.54961,-61.318,0,96.906,79.10728017,11.27
201204272230,201204272300,118.958,638.2493,31.55679095,342.2024112,-61.6236,0,96.907,84.59751985,10.25
201204272300,201204272330,118.979,700.6812,-9999,338.3556493,-60.6837,0,96.906,87.84357397,9.17
201204272330,201204280000,119,590.546,41.49301113,337.1673615,-61.9551,0,96.905,89.16604047,8.9
201204280000,201204280030,119.021,-9999,-9999,335.5319233,-62.8021,0,96.902,92.57239356,8.26
201204280030,201204280100,119.042,-9999,-9999,333.827891,-62.2566,0,96.9,91.8510482,7.85
201204280100,201204280130,119.062,-9999,-9999,333.4846775,-61.5031,0,96.891,93.45403788,7.34
201204280130,201204280200,119.083,-9999,-9999,333.6640124,-60.6251,0,96.875,92.85291675,7.26
